,price_de_eur,battery_charge_wh,battery_discharge_wh,grid_buy_wh,grid_sell_wh,pv_gen_wh,grid_port_charge_wh,grid_port_output_wh,user_load_wh,strategy_mode,price_de_eur_t+1,price_de_eur_t+2,price_de_eur_t+3,price_de_eur_t+4,price_de_eur_t+5,price_de_eur_t+6,price_de_eur_t+7,price_de_eur_t+8,price_de_eur_t+9,price_de_eur_t+10,price_de_eur_t+11,price_de_eur_t+12,price_de_eur_t+13,price_de_eur_t+14,price_de_eur_t+15,price_de_eur_t+16,price_de_eur_t+17,price_de_eur_t+18,price_de_eur_t+19,price_de_eur_t+20,price_de_eur_t+21,price_de_eur_t+22,price_de_eur_t+23,hour_of_day,day_of_week,day_of_year,month,day_of_month
2026-01-04 00:00:00,0.08772,0.0,0.0,0.47999999999996135,0.0,0.0,0.0,0.0,0.0,3.0,0.08713,0.08473,0.0826,0.08251,0.08272,0.08461,0.0866,0.09402,0.10394,0.09385,0.0913,0.0862,0.0835,0.08241,0.08091,0.11399,0.121,0.1235,0.1213,0.10687,0.09873,0.09761,0.10784,0,6,4,1,4
2026-01-04 01:00:00,0.08713,0.0,0.0,0.27000000000003865,0.0,0.0,0.0,0.0,0.0,3.0,0.08473,0.0826,0.08251,0.08272,0.08461,0.0866,0.09402,0.10394,0.09385,0.0913,0.0862,0.0835,0.08241,0.08091,0.11399,0.121,0.1235,0.1213,0.10687,0.09873,0.09761,0.10784,0.09296,1,6,4,1,4
2026-01-04 02:00:00,0.08473,0.0,0.0,0.0,0.0,0.20000000000001705,0.0,0.0,0.0,3.0,0.0826,0.08251,0.08272,0.08461,0.0866,0.09402,0.10394,0.09385,0.0913,0.0862,0.0835,0.08241,0.08091,0.11399,0.121,0.1235,0.1213,0.10687,0.09873,0.09761,0.10784,0.09296,0.08721,2,6,4,1,4
2026-01-04 03:00:00,0.0826,0.10000000000000853,0.0,0.0,0.0,0.19999999999998863,0.0,0.20000000000001705,0.0,3.0,0.08251,0.08272,0.08461,0.0866,0.09402,0.10394,0.09385,0.0913,0.0862,0.0835,0.08241,0.08091,0.11399,0.121,0.1235,0.1213,0.10687,0.09873,0.09761,0.10784,0.09296,0.08721,0.08636,3,6,4,1,4
2026-01-04 04:00:00,0.08251,0.20000000000000284,0.0,0.029999999999972715,0.0,0.30000000000001137,0.0,0.09999999999999432,0.0,3.0,0.08272,0.08461,0.0866,0.09402,0.10394,0.09385,0.0913,0.0862,0.0835,0.08241,0.08091,0.11399,0.121,0.1235,0.1213,0.10687,0.09873,0.09761,0.10784,0.09296,0.08721,0.08636,0.08625,4,6,4,1,4
2026-01-04 05:00:00,0.08272,0.29999999999999716,0.0,0.0,0.0,0.4000000000000057,0.0,0.09999999999999432,0.0,3.0,0.08461,0.0866,0.09402,0.10394,0.09385,0.0913,0.0862,0.0835,0.08241,0.08091,0.11399,0.121,0.1235,0.1213,0.10687,0.09873,0.09761,0.10784,0.09296,0.08721,0.08636,0.08625,0.08746,5,6,4,1,4
2026-01-04 06:00:00,0.08461,0.3999999999999915,0.0,0.01999999999998181,0.0,0.5,0.0,0.0,0.0,3.0,0.0866,0.09402,0.10394,0.09385,0.0913,0.0862,0.0835,0.08241,0.08091,0.11399,0.121,0.1235,0.1213,0.10687,0.09873,0.09761,0.10784,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,6,6,4,1,4
2026-01-04 07:00:00,0.0866,0.10000000000000853,0.09999999999999432,0.0,0.010000000000000009,0.29999999999998295,0.0,0.30000000000001137,0.0,3.0,0.09402,0.10394,0.09385,0.0913,0.0862,0.0835,0.08241,0.08091,0.11399,0.121,0.1235,0.1213,0.10687,0.09873,0.09761,0.10784,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,7,6,4,1,4
2026-01-04 08:00:00,0.09402,0.09999999999999432,0.700000000000017,0.009999999999990905,0.0,0.20000000000001705,0.0,0.799999999999983,0.0,3.0,0.10394,0.09385,0.0913,0.0862,0.0835,0.08241,0.08091,0.11399,0.121,0.1235,0.1213,0.10687,0.09873,0.09761,0.10784,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,8,6,4,1,4
2026-01-04 09:00:00,0.10394,0.0,0.09999999999999432,0.0,0.0,0.0,0.0,0.10000000000002274,0.0,3.0,0.09385,0.0913,0.0862,0.0835,0.08241,0.08091,0.11399,0.121,0.1235,0.1213,0.10687,0.09873,0.09761,0.10784,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,9,6,4,1,4
2026-01-04 10:00:00,0.09385,0.0,0.09999999999999432,0.0,0.0,0.0,0.0,0.09999999999999432,0.0,3.0,0.0913,0.0862,0.0835,0.08241,0.08091,0.11399,0.121,0.1235,0.1213,0.10687,0.09873,0.09761,0.10784,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,10,6,4,1,4
2026-01-04 11:00:00,0.0913,0.0,0.09999999999999432,0.0,0.0,0.0,0.0,0.09999999999999432,0.0,1.0,0.0862,0.0835,0.08241,0.08091,0.11399,0.121,0.1235,0.1213,0.10687,0.09873,0.09761,0.10784,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.12596,11,6,4,1,4
2026-01-04 12:00:00,0.0862,0.0,0.09999999999999432,0.010000000000047748,0.0,0.0,0.0,0.09999999999999432,0.0,1.0,0.0835,0.08241,0.08091,0.11399,0.121,0.1235,0.1213,0.10687,0.09873,0.09761,0.10784,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.12596,0.12416,12,6,4,1,4
2026-01-04 13:00:00,0.0835,0.0,0.10000000000002274,0.009999999999990905,0.0,0.0,0.0,0.09999999999999432,0.0,1.0,0.08241,0.08091,0.11399,0.121,0.1235,0.1213,0.10687,0.09873,0.09761,0.10784,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.12596,0.12416,0.12082,13,6,4,1,4
2026-01-04 14:00:00,0.08241,0.0,0.09999999999999432,0.03999999999996362,0.0,0.0,0.0,0.10000000000002274,0.0,1.0,0.08091,0.11399,0.121,0.1235,0.1213,0.10687,0.09873,0.09761,0.10784,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.12596,0.12416,0.12082,0.11159,14,6,4,1,4
2026-01-04 15:00:00,0.08091,0.0,0.0,0.11000000000001364,0.0,0.0,0.0,0.0,0.0,1.0,0.11399,0.121,0.1235,0.1213,0.10687,0.09873,0.09761,0.10784,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.12596,0.12416,0.12082,0.11159,0.12174,15,6,4,1,4
2026-01-04 16:00:00,0.11399,-1.5,-1.6999999999999886,-7.689999999999998,0.0,-3.1999999999999886,-0.1999999999999993,-3.0,0.0,1.0,0.121,0.1235,0.1213,0.10687,0.09873,0.09761,0.10784,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.12596,0.12416,0.12082,0.11159,0.12174,0.12174,16,6,4,1,4
2026-01-04 17:00:00,0.121,0.0,0.0,0.06999999999999318,0.0,0.0,0.0,0.0,0.0,0.0,0.1235,0.1213,0.10687,0.09873,0.09761,0.10784,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.12596,0.12416,0.12082,0.11159,0.12174,0.12174,0.14043,17,6,4,1,4
2026-01-04 18:00:00,0.1235,0.0,0.0,0.1400000000000432,0.0,0.0,0.0,0.0,600.0000000000001,0.0,0.1213,0.10687,0.09873,0.09761,0.10784,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.12596,0.12416,0.12082,0.11159,0.12174,0.12174,0.14043,0.21944,18,6,4,1,4
2026-01-04 19:00:00,0.1213,0.0,0.0,0.1099999999999568,0.0,0.0,0.0,0.0,400.0,0.0,0.10687,0.09873,0.09761,0.10784,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.12596,0.12416,0.12082,0.11159,0.12174,0.12174,0.14043,0.21944,0.22212,19,6,4,1,4
2026-01-04 20:00:00,0.10687,0.0,0.0,0.11000000000001364,0.0,0.0,0.0,0.0,600.0000000000001,0.0,0.09873,0.09761,0.10784,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.12596,0.12416,0.12082,0.11159,0.12174,0.12174,0.14043,0.21944,0.22212,0.1713,20,6,4,1,4
2026-01-04 21:00:00,0.09873,0.0,0.0,0.12000000000000455,0.0,0.0,0.0,0.0,500.0,0.0,0.09761,0.10784,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.12596,0.12416,0.12082,0.11159,0.12174,0.12174,0.14043,0.21944,0.22212,0.1713,0.13782,21,6,4,1,4
2026-01-04 22:00:00,0.09761,0.0,0.0,0.17000000000001592,0.0,0.0,0.0,0.0,600.0000000000001,3.0,0.10784,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.12596,0.12416,0.12082,0.11159,0.12174,0.12174,0.14043,0.21944,0.22212,0.1713,0.13782,0.12871,22,6,4,1,4
2026-01-04 23:00:00,0.10784,0.0,0.0,0.08999999999997499,0.0,0.0,0.0,0.0,200.0,3.0,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.12596,0.12416,0.12082,0.11159,0.12174,0.12174,0.14043,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,23,6,4,1,4
2026-01-05 00:00:00,0.09296,0.0,0.0,0.5199999999999818,0.0,0.0,0.0,0.0,0.0,1.0,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.12596,0.12416,0.12082,0.11159,0.12174,0.12174,0.14043,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0,0,5,1,5
2026-01-05 01:00:00,0.08721,0.0,0.0,0.3900000000000432,0.0,0.0,0.0,0.0,0.0,1.0,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.12596,0.12416,0.12082,0.11159,0.12174,0.12174,0.14043,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,1,0,5,1,5
2026-01-05 02:00:00,0.08636,0.0,0.0,0.08999999999997499,0.0,0.0,0.0,0.0,0.0,1.0,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.12596,0.12416,0.12082,0.11159,0.12174,0.12174,0.14043,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,2,0,5,1,5
2026-01-05 03:00:00,0.08625,0.0,0.0,0.06999999999999318,0.0,0.0,0.0,0.0,0.0,1.0,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.12596,0.12416,0.12082,0.11159,0.12174,0.12174,0.14043,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,3,0,5,1,5
2026-01-05 04:00:00,0.08746,0.0,0.0,0.11000000000001364,0.0,0.09999999999999432,0.0,0.0,0.0,1.0,0.08738,0.11446,0.14535,0.16299,0.16246,0.12596,0.12416,0.12082,0.11159,0.12174,0.12174,0.14043,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,4,0,5,1,5
2026-01-05 05:00:00,0.08738,0.0,0.0,0.08999999999997499,0.0,0.09999999999999432,0.0,0.09999999999999432,0.0,1.0,0.11446,0.14535,0.16299,0.16246,0.12596,0.12416,0.12082,0.11159,0.12174,0.12174,0.14043,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,5,0,5,1,5
2026-01-05 06:00:00,0.11446,0.0,0.0,0.05000000000001137,0.0,0.0,0.0,0.0,0.0,1.0,0.14535,0.16299,0.16246,0.12596,0.12416,0.12082,0.11159,0.12174,0.12174,0.14043,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,6,0,5,1,5
2026-01-05 07:00:00,0.14535,0.0,0.0,0.03000000000002956,0.0,0.09999999999999432,0.0,0.09999999999999432,0.0,1.0,0.16299,0.16246,0.12596,0.12416,0.12082,0.11159,0.12174,0.12174,0.14043,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,7,0,5,1,5
2026-01-05 08:00:00,0.16299,0.0,0.0,0.5199999999999818,0.0,0.09999999999999432,0.0,0.0,0.0,0.0,0.16246,0.12596,0.12416,0.12082,0.11159,0.12174,0.12174,0.14043,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,8,0,5,1,5
2026-01-05 09:00:00,0.16246,0.0,0.0,0.4700000000000273,0.0,0.0,0.0,0.0,0.0,0.0,0.12596,0.12416,0.12082,0.11159,0.12174,0.12174,0.14043,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,9,0,5,1,5
2026-01-05 10:00:00,0.12596,0.0,0.0,0.08999999999997499,0.0,0.0,0.0,0.0,0.0,0.0,0.12416,0.12082,0.11159,0.12174,0.12174,0.14043,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,10,0,5,1,5
2026-01-05 11:00:00,0.12416,0.0,0.0,0.08999999999997499,0.0,0.0,0.09999999999999964,0.0,0.0,3.0,0.12082,0.11159,0.12174,0.12174,0.14043,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,11,0,5,1,5
2026-01-05 12:00:00,0.12082,0.0,0.0,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,3.0,0.11159,0.12174,0.12174,0.14043,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,12,0,5,1,5
2026-01-05 13:00:00,0.11159,0.0,0.0,0.160000000000025,0.0,0.0,0.0,0.0,0.0,3.0,0.12174,0.12174,0.14043,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13351,13,0,5,1,5
2026-01-05 14:00:00,0.12174,0.0,0.0,0.10000000000002274,0.0,0.0,0.0,0.0,0.0,3.0,0.12174,0.14043,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13351,0.12261,14,0,5,1,5
2026-01-05 15:00:00,0.12174,0.0,0.0,0.0999999999999659,0.0,0.0,0.0,0.0,0.0,3.0,0.14043,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13351,0.12261,0.11272,15,0,5,1,5
2026-01-05 16:00:00,0.14043,-3.9000000000000057,-3.299999999999983,-5.740000000000009,-0.010000000000000009,-6.400000000000006,-0.09999999999999964,-5.300000000000011,0.0,0.0,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13351,0.12261,0.11272,0.12866,16,0,5,1,5
2026-01-05 17:00:00,0.21944,0.0,0.0,0.1500000000000341,0.0,0.0,0.0,0.0,0.0,0.0,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13351,0.12261,0.11272,0.12866,0.14217,17,0,5,1,5
2026-01-05 18:00:00,0.22212,0.0,0.0,0.1099999999999568,0.0,0.0,0.0,0.0,400.0,0.0,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13351,0.12261,0.11272,0.12866,0.14217,0.15994,18,0,5,1,5
2026-01-05 19:00:00,0.1713,0.0,0.0,0.10000000000002274,0.0,0.0,0.0,0.0,500.0,0.0,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13351,0.12261,0.11272,0.12866,0.14217,0.15994,0.15498,19,0,5,1,5
2026-01-05 20:00:00,0.13782,0.0,0.0,0.12000000000000455,0.0,0.0,0.0,0.0,500.0,0.0,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13351,0.12261,0.11272,0.12866,0.14217,0.15994,0.15498,0.13399,20,0,5,1,5
2026-01-05 21:00:00,0.12871,0.0,0.0,0.17000000000001592,0.0,0.0,0.0,0.0,400.0,3.0,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13351,0.12261,0.11272,0.12866,0.14217,0.15994,0.15498,0.13399,0.11766,21,0,5,1,5
2026-01-05 22:00:00,0.11951,0.0,0.0,0.0999999999999659,0.0,0.0,0.09999999999999964,0.0,600.0000000000001,3.0,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13351,0.12261,0.11272,0.12866,0.14217,0.15994,0.15498,0.13399,0.11766,0.10994,22,0,5,1,5
2026-01-05 23:00:00,0.11477,0.0,0.0,0.21000000000003638,0.0,0.0,0.0,0.0,100.0,3.0,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13351,0.12261,0.11272,0.12866,0.14217,0.15994,0.15498,0.13399,0.11766,0.10994,0.10788,23,0,5,1,5
2026-01-06 00:00:00,0.11,0.0,0.0,0.5999999999999659,0.0,0.0,0.0,0.0,0.0,1.0,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13351,0.12261,0.11272,0.12866,0.14217,0.15994,0.15498,0.13399,0.11766,0.10994,0.10788,0.10473,0,1,6,1,6
2026-01-06 01:00:00,0.10437,0.0,0.0,0.38999999999998636,0.0,0.0,0.0,0.0,0.0,1.0,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13351,0.12261,0.11272,0.12866,0.14217,0.15994,0.15498,0.13399,0.11766,0.10994,0.10788,0.10473,0.09504,1,1,6,1,6
2026-01-06 02:00:00,0.10103,0.0,0.0,0.03000000000002956,0.0,0.10000000000002274,0.0,0.0,0.0,1.0,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13351,0.12261,0.11272,0.12866,0.14217,0.15994,0.15498,0.13399,0.11766,0.10994,0.10788,0.10473,0.09504,0.0882,2,1,6,1,6
2026-01-06 03:00:00,0.09911,0.4000000000000057,0.0,0.0,0.0,0.5,0.0,0.09999999999999432,0.0,1.0,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13351,0.12261,0.11272,0.12866,0.14217,0.15994,0.15498,0.13399,0.11766,0.10994,0.10788,0.10473,0.09504,0.0882,0.08461,3,1,6,1,6
2026-01-06 04:00:00,0.10039,0.3999999999999915,0.0,0.009999999999990905,0.0,0.5999999999999943,0.0,0.09999999999999432,0.0,1.0,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13351,0.12261,0.11272,0.12866,0.14217,0.15994,0.15498,0.13399,0.11766,0.10994,0.10788,0.10473,0.09504,0.0882,0.08461,0.08163,4,1,6,1,6
2026-01-06 05:00:00,0.11207,0.20000000000000284,1.0,0.37999999999999545,0.0,0.5999999999999943,0.0,1.5,0.0,1.0,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13351,0.12261,0.11272,0.12866,0.14217,0.15994,0.15498,0.13399,0.11766,0.10994,0.10788,0.10473,0.09504,0.0882,0.08461,0.08163,0.08574,5,1,6,1,6
2026-01-06 06:00:00,0.12167,0.20000000000000284,0.0,0.5699999999999932,0.0,0.5,0.0,0.20000000000001705,0.0,1.0,0.15351,0.18991,0.17685,0.16163,0.14092,0.13351,0.12261,0.11272,0.12866,0.14217,0.15994,0.15498,0.13399,0.11766,0.10994,0.10788,0.10473,0.09504,0.0882,0.08461,0.08163,0.08574,0.08904,6,1,6,1,6
2026-01-06 07:00:00,0.15351,0.20000000000000284,0.09999999999999432,0.19999999999998863,0.0,0.30000000000001137,0.0,0.09999999999999432,0.0,1.0,0.18991,0.17685,0.16163,0.14092,0.13351,0.12261,0.11272,0.12866,0.14217,0.15994,0.15498,0.13399,0.11766,0.10994,0.10788,0.10473,0.09504,0.0882,0.08461,0.08163,0.08574,0.08904,0.10683,7,1,6,1,6
2026-01-06 08:00:00,0.18991,0.09999999999999432,0.30000000000001137,0.0,0.0,0.19999999999998863,0.0,0.5,0.0,0.0,0.17685,0.16163,0.14092,0.13351,0.12261,0.11272,0.12866,0.14217,0.15994,0.15498,0.13399,0.11766,0.10994,0.10788,0.10473,0.09504,0.0882,0.08461,0.08163,0.08574,0.08904,0.10683,0.1137,8,1,6,1,6
2026-01-06 09:00:00,0.17685,0.0,0.29999999999998295,0.08000000000004093,0.0,0.0,0.0,0.30000000000001137,0.0,0.0,0.16163,0.14092,0.13351,0.12261,0.11272,0.12866,0.14217,0.15994,0.15498,0.13399,0.11766,0.10994,0.10788,0.10473,0.09504,0.0882,0.08461,0.08163,0.08574,0.08904,0.10683,0.1137,0.12058,9,1,6,1,6
2026-01-06 10:00:00,0.16163,0.0,0.0,0.1099999999999568,0.0,0.0,0.0,0.0,0.0,0.0,0.14092,0.13351,0.12261,0.11272,0.12866,0.14217,0.15994,0.15498,0.13399,0.11766,0.10994,0.10788,0.10473,0.09504,0.0882,0.08461,0.08163,0.08574,0.08904,0.10683,0.1137,0.12058,0.12056,10,1,6,1,6
2026-01-06 11:00:00,0.14092,0.0,0.0,0.060000000000002274,0.0,0.0,0.0,0.0,0.0,0.0,0.13351,0.12261,0.11272,0.12866,0.14217,0.15994,0.15498,0.13399,0.11766,0.10994,0.10788,0.10473,0.09504,0.0882,0.08461,0.08163,0.08574,0.08904,0.10683,0.1137,0.12058,0.12056,0.10629,11,1,6,1,6
2026-01-06 12:00:00,0.13351,0.0,0.0,0.07000000000005002,0.0,0.0,0.0,0.0,0.0,0.0,0.12261,0.11272,0.12866,0.14217,0.15994,0.15498,0.13399,0.11766,0.10994,0.10788,0.10473,0.09504,0.0882,0.08461,0.08163,0.08574,0.08904,0.10683,0.1137,0.12058,0.12056,0.10629,0.10429,12,1,6,1,6
2026-01-06 13:00:00,0.12261,0.0,0.0,0.13999999999998636,0.0,0.0,0.0,0.0,0.0,3.0,0.11272,0.12866,0.14217,0.15994,0.15498,0.13399,0.11766,0.10994,0.10788,0.10473,0.09504,0.0882,0.08461,0.08163,0.08574,0.08904,0.10683,0.1137,0.12058,0.12056,0.10629,0.10429,0.10411,13,1,6,1,6
2026-01-06 14:00:00,0.11272,0.0,0.0,-458.55,-0.27,0.0,0.0,0.0,0.0,3.0,0.12866,0.14217,0.15994,0.15498,0.13399,0.11766,0.10994,0.10788,0.10473,0.09504,0.0882,0.08461,0.08163,0.08574,0.08904,0.10683,0.1137,0.12058,0.12056,0.10629,0.10429,0.10411,0.09713,14,1,6,1,6
2026-01-06 15:00:00,0.12866,0.0,0.0,458.7,0.27,0.0,0.0,0.0,0.0,3.0,0.14217,0.15994,0.15498,0.13399,0.11766,0.10994,0.10788,0.10473,0.09504,0.0882,0.08461,0.08163,0.08574,0.08904,0.10683,0.1137,0.12058,0.12056,0.10629,0.10429,0.10411,0.09713,0.1047,15,1,6,1,6
2026-01-06 16:00:00,0.14217,-4.6000000000000085,-4.900000000000006,-3.3600000000000136,-0.019999999999999962,-7.199999999999989,0.0,-6.799999999999983,0.0,3.0,0.15994,0.15498,0.13399,0.11766,0.10994,0.10788,0.10473,0.09504,0.0882,0.08461,0.08163,0.08574,0.08904,0.10683,0.1137,0.12058,0.12056,0.10629,0.10429,0.10411,0.09713,0.1047,0.11033,16,1,6,1,6
2026-01-06 17:00:00,0.15994,0.0,0.0,0.1500000000000341,0.0,0.0,0.0,0.0,0.0,3.0,0.15498,0.13399,0.11766,0.10994,0.10788,0.10473,0.09504,0.0882,0.08461,0.08163,0.08574,0.08904,0.10683,0.1137,0.12058,0.12056,0.10629,0.10429,0.10411,0.09713,0.1047,0.11033,0.12453,17,1,6,1,6
2026-01-06 18:00:00,0.15498,0.0,0.0,0.06999999999999318,0.0,0.0,0.0,0.0,500.0,3.0,0.13399,0.11766,0.10994,0.10788,0.10473,0.09504,0.0882,0.08461,0.08163,0.08574,0.08904,0.10683,0.1137,0.12058,0.12056,0.10629,0.10429,0.10411,0.09713,0.1047,0.11033,0.12453,0.12957,18,1,6,1,6
2026-01-06 19:00:00,0.13399,0.0,0.0,0.06999999999999318,0.0,0.0,0.0,0.0,500.0,3.0,0.11766,0.10994,0.10788,0.10473,0.09504,0.0882,0.08461,0.08163,0.08574,0.08904,0.10683,0.1137,0.12058,0.12056,0.10629,0.10429,0.10411,0.09713,0.1047,0.11033,0.12453,0.12957,0.13413,19,1,6,1,6
2026-01-06 20:00:00,0.11766,0.0,0.0,0.060000000000002274,0.0,0.0,0.0,0.0,400.0,3.0,0.10994,0.10788,0.10473,0.09504,0.0882,0.08461,0.08163,0.08574,0.08904,0.10683,0.1137,0.12058,0.12056,0.10629,0.10429,0.10411,0.09713,0.1047,0.11033,0.12453,0.12957,0.13413,0.12297,20,1,6,1,6
2026-01-06 21:00:00,0.10994,0.0,0.0,0.13999999999998636,0.0,0.0,0.0,0.0,600.0000000000001,3.0,0.10788,0.10473,0.09504,0.0882,0.08461,0.08163,0.08574,0.08904,0.10683,0.1137,0.12058,0.12056,0.10629,0.10429,0.10411,0.09713,0.1047,0.11033,0.12453,0.12957,0.13413,0.12297,0.11136,21,1,6,1,6
2026-01-06 22:00:00,0.10788,0.0,0.0,0.07999999999998408,0.0,0.0,0.0,0.0,700.0000000000001,3.0,0.10473,0.09504,0.0882,0.08461,0.08163,0.08574,0.08904,0.10683,0.1137,0.12058,0.12056,0.10629,0.10429,0.10411,0.09713,0.1047,0.11033,0.12453,0.12957,0.13413,0.12297,0.11136,0.09275,22,1,6,1,6
2026-01-06 23:00:00,0.10473,0.0,0.0,0.08000000000004093,0.0,0.0,0.0,0.0,100.0,3.0,0.09504,0.0882,0.08461,0.08163,0.08574,0.08904,0.10683,0.1137,0.12058,0.12056,0.10629,0.10429,0.10411,0.09713,0.1047,0.11033,0.12453,0.12957,0.13413,0.12297,0.11136,0.09275,0.09794,23,1,6,1,6
