timestamp,pv_gen_wh,user_load_wh,price_eur_kwh,price_eur_kwh_t+1,price_eur_kwh_t+2,price_eur_kwh_t+3,price_eur_kwh_t+4,price_eur_kwh_t+5,price_eur_kwh_t+6,price_eur_kwh_t+7,price_eur_kwh_t+8,price_eur_kwh_t+9,price_eur_kwh_t+10,price_eur_kwh_t+11,price_eur_kwh_t+12,price_eur_kwh_t+13,price_eur_kwh_t+14,price_eur_kwh_t+15,price_eur_kwh_t+16,price_eur_kwh_t+17,price_eur_kwh_t+18,price_eur_kwh_t+19,price_eur_kwh_t+20,price_eur_kwh_t+21,price_eur_kwh_t+22,price_eur_kwh_t+23,price_eur_kwh_t+24,temperature_2m,cloud_cover,shortwave_radiation,relative_humidity_2m,wind_speed_10m,shortwave_radiation_t+1,shortwave_radiation_t+2,shortwave_radiation_t+3,shortwave_radiation_t+4,shortwave_radiation_t+5,shortwave_radiation_t+6,hour_of_day,day_of_week,day_of_year,day_of_month,lat,lon,country,state,baseline_reward
2026-04-15 02:00:00,0.0,0.0,0.1101,0.11468,0.13786,0.16692,0.1645,0.13,0.126,0.09933,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,7.9,87.0,0.0,96.0,4.0,0.0,0.0,0.0,0.0,12.0,89.0,2,2,105,15,51.050892,13.73832,Germany,Sachsen,0.0
2026-04-15 03:00:00,0.0,0.0,0.11468,0.13786,0.16692,0.1645,0.13,0.126,0.09933,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,7.6,88.0,0.0,95.0,5.2,0.0,0.0,0.0,12.0,89.0,213.0,3,2,105,15,51.050892,13.73832,Germany,Sachsen,0.0
2026-04-15 04:00:00,0.0,0.0,0.13786,0.16692,0.1645,0.13,0.126,0.09933,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,0.12481,6.8,89.0,0.0,96.0,5.1,0.0,0.0,12.0,89.0,213.0,298.0,4,2,105,15,51.050892,13.73832,Germany,Sachsen,0.0
2026-04-15 05:00:00,0.0,0.0,0.16692,0.1645,0.13,0.126,0.09933,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,0.12481,0.15073,6.3,82.0,0.0,96.0,7.4,0.0,12.0,89.0,213.0,298.0,414.0,5,2,105,15,51.050892,13.73832,Germany,Sachsen,0.0
2026-04-15 06:00:00,0.0,0.0,0.1645,0.13,0.126,0.09933,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,0.12481,0.15073,0.15999,5.4,68.0,0.0,97.0,5.9,12.0,89.0,213.0,298.0,414.0,538.0,6,2,105,15,51.050892,13.73832,Germany,Sachsen,0.0
2026-04-15 07:00:00,100.0,0.0,0.13,0.126,0.09933,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,0.12481,0.15073,0.15999,0.1245,5.0,48.0,12.0,97.0,5.3,89.0,213.0,298.0,414.0,538.0,677.0,7,2,105,15,51.050892,13.73832,Germany,Sachsen,0.013000000000000001
2026-04-15 08:00:00,300.00000000000006,0.0,0.126,0.09933,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,0.12481,0.15073,0.15999,0.1245,0.12093,6.4,83.0,89.0,95.0,4.4,213.0,298.0,414.0,538.0,677.0,704.0,8,2,105,15,51.050892,13.73832,Germany,Sachsen,0.03780000000000001
2026-04-15 09:00:00,700.0000000000001,0.0,0.09933,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,0.12481,0.15073,0.15999,0.1245,0.12093,0.09673,8.3,66.0,213.0,87.0,6.4,298.0,414.0,538.0,677.0,704.0,703.0,9,2,105,15,51.050892,13.73832,Germany,Sachsen,0.06953100000000001
2026-04-15 10:00:00,900.0,0.0,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,0.12481,0.15073,0.15999,0.1245,0.12093,0.09673,0.08098,9.6,63.0,298.0,79.0,5.8,414.0,538.0,677.0,704.0,703.0,636.0,10,2,105,15,51.050892,13.73832,Germany,Sachsen,0.062658
2026-04-15 11:00:00,1300.0,0.0,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,0.12481,0.15073,0.15999,0.1245,0.12093,0.09673,0.08098,0.05721,11.0,36.0,414.0,70.0,6.1,538.0,677.0,704.0,703.0,636.0,478.0,11,2,105,15,51.050892,13.73832,Germany,Sachsen,0.065065
