timestamp,pv_gen_wh,user_load_wh,price_eur_kwh,price_eur_kwh_t+1,price_eur_kwh_t+2,price_eur_kwh_t+3,price_eur_kwh_t+4,price_eur_kwh_t+5,price_eur_kwh_t+6,price_eur_kwh_t+7,price_eur_kwh_t+8,price_eur_kwh_t+9,price_eur_kwh_t+10,price_eur_kwh_t+11,price_eur_kwh_t+12,price_eur_kwh_t+13,price_eur_kwh_t+14,price_eur_kwh_t+15,price_eur_kwh_t+16,price_eur_kwh_t+17,price_eur_kwh_t+18,price_eur_kwh_t+19,price_eur_kwh_t+20,price_eur_kwh_t+21,price_eur_kwh_t+22,price_eur_kwh_t+23,price_eur_kwh_t+24,temperature_2m,cloud_cover,shortwave_radiation,relative_humidity_2m,wind_speed_10m,shortwave_radiation_t+1,shortwave_radiation_t+2,shortwave_radiation_t+3,shortwave_radiation_t+4,shortwave_radiation_t+5,shortwave_radiation_t+6,hour_of_day,day_of_week,day_of_year,day_of_month,lat,lon,country,state,baseline_reward
2026-04-15 02:00:00,0.0,200.0,0.1101,0.11468,0.13786,0.16692,0.1645,0.13,0.126,0.09933,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,4.9,2.0,0.0,85.0,3.4,0.0,0.0,0.0,0.0,13.0,122.0,2,2,105,15,51.26667,11.08333,Germany,Thüringen,-0.02202
2026-04-15 03:00:00,0.0,200.0,0.11468,0.13786,0.16692,0.1645,0.13,0.126,0.09933,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,4.4,1.0,0.0,86.0,3.0,0.0,0.0,0.0,13.0,122.0,273.0,3,2,105,15,51.26667,11.08333,Germany,Thüringen,-0.022936
2026-04-15 04:00:00,0.0,200.0,0.13786,0.16692,0.1645,0.13,0.126,0.09933,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,0.12481,3.4,2.0,0.0,87.0,1.9,0.0,0.0,13.0,122.0,273.0,425.0,4,2,105,15,51.26667,11.08333,Germany,Thüringen,-0.027572000000000003
2026-04-15 05:00:00,0.0,0.0,0.16692,0.1645,0.13,0.126,0.09933,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,0.12481,0.15073,3.2,1.0,0.0,89.0,1.3,0.0,13.0,122.0,273.0,425.0,589.0,5,2,105,15,51.26667,11.08333,Germany,Thüringen,0.0
2026-04-15 06:00:00,0.0,0.0,0.1645,0.13,0.126,0.09933,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,0.12481,0.15073,0.15999,2.5,3.0,0.0,90.0,1.4,13.0,122.0,273.0,425.0,589.0,661.0,6,2,105,15,51.26667,11.08333,Germany,Thüringen,0.0
2026-04-15 07:00:00,0.0,100.0,0.13,0.126,0.09933,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,0.12481,0.15073,0.15999,0.1245,0.9,1.0,13.0,90.0,2.1,122.0,273.0,425.0,589.0,661.0,716.0,7,2,105,15,51.26667,11.08333,Germany,Thüringen,-0.013000000000000001
2026-04-15 08:00:00,300.00000000000006,100.0,0.126,0.09933,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,0.12481,0.15073,0.15999,0.1245,0.12093,3.6,2.0,122.0,88.0,2.2,273.0,425.0,589.0,661.0,716.0,725.0,8,2,105,15,51.26667,11.08333,Germany,Thüringen,0.03780000000000001
2026-04-15 09:00:00,700.0000000000001,0.0,0.09933,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,0.12481,0.15073,0.15999,0.1245,0.12093,0.09673,7.3,3.0,273.0,82.0,1.3,425.0,589.0,661.0,716.0,725.0,718.0,9,2,105,15,51.26667,11.08333,Germany,Thüringen,0.06953100000000001
2026-04-15 10:00:00,1200.0,400.0,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,0.12481,0.15073,0.15999,0.1245,0.12093,0.09673,0.08098,10.3,19.0,425.0,73.0,4.4,589.0,661.0,716.0,725.0,718.0,648.0,10,2,105,15,51.26667,11.08333,Germany,Thüringen,0.08354400000000001
2026-04-15 11:00:00,1200.0,700.0000000000001,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,0.12481,0.15073,0.15999,0.1245,0.12093,0.09673,0.08098,0.05721,12.2,70.0,589.0,61.0,9.1,661.0,716.0,725.0,718.0,648.0,499.0,11,2,105,15,51.26667,11.08333,Germany,Thüringen,0.060059999999999995
2026-04-15 12:00:00,1000.0,400.0,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,0.12481,0.15073,0.15999,0.1245,0.12093,0.09673,0.08098,0.05721,0.03672,13.2,84.0,661.0,53.0,9.2,716.0,725.0,718.0,648.0,499.0,284.0,12,2,105,15,51.26667,11.08333,Germany,Thüringen,0.04899
