iteration,mean_reward,clip_ratio,eval_profit
0,0.0011972202400659137,0.0022222222222222222,-0.0044381003938730144
1,0.0008214557705215511,0.0012962962962962963,-0.003276039822188762
2,0.002893609029816319,0.0025925925925925925,0.006146635925641724
3,0.004105111713958609,0.001851851851851852,0.011328371535948607
4,0.0029380657683208914,0.0022222222222222222,0.020988959039499454
5,0.004103752694577047,0.001851851851851852,0.025291415872343646
6,0.005077815577265056,0.002037037037037037,0.027575841991161535
7,0.006198690456702946,0.0016666666666666668,0.02864781074395031
8,0.006328544971586663,0.0016666666666666668,0.02865849232530361
9,0.00700147111104774,0.001851851851851852,0.0294270384396367
10,0.007501633914824987,0.0011111111111111111,0.03010440643414035
11,0.007816685545030755,0.0022222222222222222,0.030052830601018685
12,0.008288661357671012,0.0007407407407407407,0.030018717200902618
13,0.008612017588789076,0.0016666666666666668,0.03032542439677634
14,0.00908129807792076,0.0016666666666666668,0.030575157158790042
15,0.01119823551810339,0.0016666666666666668,0.0303829518956399
16,0.010424237466573873,0.001851851851851852,0.03052308527823659
17,0.011339615707025234,0.0011111111111111111,0.030638989500662215
18,0.01115210939258156,0.0011111111111111111,0.03089796441607879
19,0.011554194074123237,0.0016666666666666668,0.030921381395799277
20,0.01200961108825018,0.0011111111111111111,0.030939790877533777
21,0.011708091828305072,0.000925925925925926,0.031038958815033477
22,0.013296787878111704,0.0011111111111111111,0.03109218546531827
23,0.012036931011280692,0.002037037037037037,0.031126553894215654
24,0.013430614549469526,0.0012962962962962963,0.031136726443685307
25,0.01419345150157973,0.0005555555555555556,0.03121522482127348
26,0.015203105873159085,0.0011111111111111111,0.030909397499112465
27,0.014194194658709046,0.001851851851851852,0.030763703981544006
28,0.014363264997436606,0.0007407407407407407,0.03098404756631363
29,0.016849740211664146,0.0016666666666666668,0.030896780527665615
30,0.015069911507070663,0.0007407407407407407,0.03096225477855203
31,0.01675920747070123,0.0007407407407407407,0.031008423327474183
32,0.016178821853489702,0.0011111111111111111,0.03087789105177455
33,0.015610579952143811,0.0007407407407407407,0.030775622324682648
34,0.016863569769505683,0.0005555555555555556,0.03077054969573567
35,0.016972884350644375,0.000925925925925926,0.03075740993549475
36,0.016417769540522695,0.001851851851851852,0.03073289296163699
37,0.017644279031021785,0.0014814814814814814,0.03081793857381906
38,0.017566533718224944,0.0014814814814814814,0.030894200057247405
39,0.01708286795900706,0.0011111111111111111,0.030922899130271145
40,0.018618298471790026,0.0005555555555555556,0.030943692041662932
41,0.01758240155572172,0.000925925925925926,0.03096773679584615
42,0.01889175325312213,0.0007407407407407407,0.030968123457210887
43,0.018051483989661853,0.0007407407407407407,0.030946960433574748
44,0.018578915386157253,0.00018518518518518518,0.030965259863621038
45,0.017639598491688033,0.000925925925925926,0.030987212982409005
46,0.019101787975542826,0.0005555555555555556,0.031004445274435632
47,0.01939411263821409,0.0007407407407407407,0.03098204843617481
48,0.019568264701410664,0.0007407407407407407,0.030982757665644085
49,0.02082227360306268,0.00018518518518518518,0.030977005571186527
50,0.020101168734791147,0.0007407407407407407,0.030938915529223104
51,0.021672831013680116,0.00018518518518518518,0.03094353088374426
52,0.01977517821200132,0.00018518518518518518,0.030921447087002826
53,0.02200249919614354,0.0005555555555555556,0.0309895984291398
54,0.020138355827277906,0.0,0.03098870422083555
55,0.021190968909133648,0.00018518518518518518,0.030939099913439096
56,0.021158412247673848,0.00037037037037037035,0.0309247648300046
57,0.022116454239030105,0.00018518518518518518,0.030900104425207575
58,0.020850566097093612,0.0007407407407407407,0.03091234587002102
59,0.02046384006064254,0.0007407407407407407,0.031027989418821116
60,0.02115311411513911,0.0,0.031041088813634748
61,0.022235678910651712,0.00018518518518518518,0.03091302542779116
62,0.02274022561778668,0.0,0.030950435559928016
63,0.021252336918587824,0.0005555555555555556,0.030853544899407868
64,0.022172850474312198,0.00037037037037037035,0.030861974950377506
65,0.02199984623731486,0.00037037037037037035,0.03084273054633556
66,0.02271114306852775,0.00018518518518518518,0.03081395497584725
67,0.02264021287725896,0.0,0.030818404593779786
68,0.02225734482907796,0.00018518518518518518,0.030796543210813883
69,0.02299756838136954,0.00037037037037037035,0.030792550450426923
70,0.022833232721789446,0.0,0.030844311100807018
71,0.022947502188948973,0.0,0.030776778056106655
72,0.02352838882304732,0.0,0.03077600601388507
73,0.023086116677836006,0.0,0.030800832723971813
74,0.02327256865099539,0.0,0.03081277994668829
75,0.02255862264544588,0.00018518518518518518,0.03077346949243709
76,0.02350091082119441,0.00018518518518518518,0.030779518691641188
77,0.0230510842060096,0.0,0.03077326970655651
78,0.022456742935953743,0.00018518518518518518,0.030756274941275617
79,0.02321081631834217,0.0,0.030724029385317913
80,0.02327366814188836,0.0,0.03077032787463126
81,0.023239445081179085,0.0,0.030803206563080856
82,0.02364985923349146,0.0,0.030785614937232347
83,0.023776861909276678,0.00018518518518518518,0.03076543725707417
84,0.023607288552936704,0.0,0.030709494187029493
85,0.023899576777109976,0.00018518518518518518,0.030692835876397137
86,0.024293003786053983,0.0,0.030727337780250885
87,0.02379079131178959,0.0,0.03075744886856968
88,0.02431641745271889,0.0,0.030741281326157596
89,0.02412324312034477,0.0,0.030720126493808612
90,0.023717289174413108,0.0,0.030744306119667372
91,0.02420371450869353,0.0,0.03072362072253993
92,0.024373290948885053,0.0,0.030704166570117472
93,0.024195369378256573,0.0,0.030773010304734963
94,0.024394735252196254,0.0,0.030785336247234514
95,0.024558527766519844,0.0,0.030770763372230576
96,0.0250772344448668,0.00037037037037037035,0.03078735776732046
97,0.02445768699013512,0.00037037037037037035,0.030797091907294113
98,0.024581762718730527,0.0,0.03082441164328807
99,0.02483600429880692,0.0,0.03080848019906161
100,0.02505331838105221,0.0,0.03079118169508945
101,0.024397565195121637,0.0,0.03078038934821968
102,0.02528085531360909,0.0,0.030779779871474962
103,0.024504308241536925,0.0,0.030760373840018822
104,0.02506012934750874,0.00018518518518518518,0.030740728589458668
105,0.025043013856869936,0.00018518518518518518,0.030694842768003692
106,0.02515742848662495,0.00018518518518518518,0.03069494923123064
107,0.02479685338079205,0.0,0.03070262900113688
108,0.025300099596369644,0.0,0.030755526671967934
109,0.024807443679141575,0.0,0.03073904116193908
110,0.025335306461296683,0.0,0.030751162336788023
111,0.02557699593100087,0.0,0.0307426484189237
112,0.025415477789002588,0.0,0.030743073730578805
113,0.02488071619150919,0.0,0.03072635257269589
114,0.024882620337807304,0.0,0.03074780732119238
115,0.025332221477036884,0.0,0.030775172667751784
116,0.025412911015919797,0.0,0.030760444736153376
117,0.025081423615995153,0.0,0.030761009469846255
118,0.02516465395671107,0.0,0.0307547227128344
119,0.025468286416466673,0.0,0.03074563517079674
120,0.02552398997448217,0.0,0.03075334180456428
121,0.0254362637555791,0.0,0.030790098718391723
122,0.02555972186167584,0.0,0.030763428883078134
123,0.025357603451119193,0.0,0.03075325513576644
124,0.025287631968371294,0.0,0.030751229916803728
125,0.025954476971423467,0.0,0.030745476321219163
126,0.025828285367008885,0.0,0.03077361228161933
127,0.025463993050815776,0.0,0.030754358943436613
128,0.025803520597033787,0.0,0.030759900476768385
129,0.0259454480887541,0.0,0.030805432840960965
130,0.025667849295941115,0.0,0.03082559495478641
131,0.02549821127137222,0.0,0.030831790566373935
132,0.02580084252450563,0.0,0.030867032968743983
133,0.026010015878331662,0.0,0.030866743397840433
134,0.02594084662829858,0.0,0.030863639477594424
135,0.025977962846944126,0.0,0.030838197637815645
136,0.025784337127354336,0.0,0.030795849451369053
137,0.026218206124433843,0.0,0.03082545998914046
138,0.025888058497977998,0.0,0.03086623049099267
139,0.026152839287445852,0.0,0.03088107530841908
140,0.025827852878567106,0.0,0.03084195823098939
141,0.02591450857564677,0.0,0.03087265352023912
142,0.026253032084228807,0.0,0.030870388909116753
143,0.025819899963875834,0.0,0.030914948812653737
144,0.026102644752535827,0.0,0.030875753916798778
145,0.025992558268223977,0.0,0.0308614156313654
146,0.026031456740498615,0.0,0.0308713980896607
147,0.02602709352755188,0.0,0.030928069344561104
148,0.0262465280139012,0.0,0.030935737130111513
149,0.026146099113560528,0.0,0.030953133170375242
150,0.026382863566868475,0.0,0.030959084760388215
151,0.02613589056744457,0.0,0.030966544921859636
152,0.025916763498920532,0.0,0.030992854839704376
153,0.02597217791497395,0.0,0.030980147027308978
154,0.026113581408733384,0.0,0.030955759917442982
155,0.026171359778199187,0.0,0.030940210541316744
156,0.026182925326363266,0.0,0.030952404893474023
157,0.02618201837812659,0.0,0.03101131134160251
158,0.026252130228190854,0.0,0.031018943613690182
159,0.026511935997616993,0.0,0.030994936826198076
160,0.026362451687641356,0.0,0.031001212298951482
161,0.026343085174948502,0.0,0.031009749748274376
162,0.026286023327334415,0.0,0.030980075493613535
163,0.026417493448875205,0.0,0.03097605467320052
164,0.02638912510460695,0.0,0.030967498813371963
165,0.02616602888664333,0.0,0.030950315928124576
166,0.026186744925639282,0.0,0.030946996241553257
167,0.02648503625641678,0.0,0.03093902617124718
168,0.026539328365614526,0.0,0.030930704202200874
169,0.026596743524537673,0.0,0.030939801456825195
170,0.026396403681553413,0.0,0.030940277715170803
171,0.026450686282220963,0.0,0.030915716515032617
172,0.026609119783830605,0.0,0.030976812030952032
173,0.026647802648439387,0.0,0.03100838781063511
174,0.026416024096545854,0.0,0.030978506555814675
175,0.026570740230425025,0.0,0.030953268556327667
176,0.026610463285439784,0.0,0.03093689556709879
177,0.026443131093962843,0.0,0.030902010990232136
178,0.02660130594087399,0.0,0.03087596774161771
179,0.026763960496275198,0.0,0.03086050515486432
180,0.02645108732501182,0.0,0.030858874960148965
181,0.026595353244170828,0.0,0.03089815923407011
182,0.026445008105030504,0.0,0.030871231867435844
183,0.02640668663983061,0.0,0.030864433166635237
184,0.026515304716983785,0.0,0.0308618165216837
185,0.026769352836287084,0.0,0.030842789909907846
186,0.026495280230062743,0.0,0.030869634523245554
187,0.026639527175398612,0.0,0.03087206953318396
188,0.02687024547101069,0.0,0.030881980655546884
189,0.026780059294696498,0.0,0.030857771440332207
190,0.026591145513507553,0.0,0.03085634921974976
191,0.02662042668027093,0.0,0.030846450388404834
192,0.026869948222016826,0.0,0.03084717241825199
193,0.026297602833609435,0.0,0.030879284629491473
194,0.02674169852416632,0.0,0.030877518902174002
195,0.026574512218767433,0.0,0.030867544102243516
196,0.026422495460707907,0.0,0.03086907892246045
197,0.026458466465947107,0.0,0.030861662720316024
198,0.026582813463275106,0.0,0.030872381554093935
199,0.026785052954200358,0.0,0.03084616621410866
200,0.02693595650747719,0.0,0.030867497931627148
201,0.026718110117219293,0.0,0.03089630500324612
202,0.026677421347235566,0.0,0.030883256971131614
203,0.027006734164824072,0.0,0.03088842253764522
204,0.02669020464149213,0.0,0.030887745931269542
205,0.026752328269103173,0.0,0.030866645603571836
206,0.026645230334177913,0.0,0.030868827582013553
207,0.026653519629280514,0.0,0.030868052050949675
208,0.02672367627621938,0.0,0.030877134989276443
209,0.026671675958265483,0.0,0.030901872968507715
210,0.0266598288293218,0.0,0.030910405374818775
211,0.026934335029790157,0.0,0.030924921401969636
212,0.026647216280982468,0.0,0.030949242674957307
213,0.02682176975094411,0.0,0.030962231935833924
214,0.02688779347406926,0.0,0.030959344159549596
215,0.026862945175038982,0.0,0.03097616618170947
216,0.026546018205820122,0.0,0.030972516227018115
217,0.026807644978341212,0.0,0.030995541237201225
218,0.0269155821152057,0.0,0.030993848274641522
219,0.026748542885789716,0.0,0.031006935840457144
220,0.02693534652380821,0.0,0.031000312671110537
221,0.026467195143567844,0.0,0.030994433187609485
222,0.02672920685639338,0.0,0.031004187506737627
223,0.02665009839356662,0.0,0.030999127824230668
224,0.027047026591899954,0.0,0.03097741075676501
225,0.026892130589644337,0.0,0.030991860174227677
226,0.026740643173807695,0.0,0.030976439189997824
227,0.026979618814230322,0.0,0.030973698075082632
228,0.026882014553499527,0.0,0.0309759646661046
229,0.026755706118009967,0.0,0.03097726340066372
230,0.02656398164369697,0.0,0.030958626994746385
231,0.026714127577219002,0.0,0.030972222950120958
232,0.027072096660876042,0.0,0.030963662661694282
233,0.02686129456877044,0.0,0.030983269210449218
234,0.026924092481311685,0.0,0.030975317138540372
235,0.027030512750709747,0.0,0.030971707949963907
236,0.026802565794586713,0.0,0.03097124192000047
237,0.026702985104261726,0.0,0.030945043448312608
238,0.026872820193896457,0.0,0.030920236036782567
239,0.026680192386484267,0.0,0.030917419324607263
240,0.02689885433831965,0.0,0.030919272337104422
241,0.026859002966716162,0.0,0.03091876251780776
242,0.026846587174667428,0.0,0.030903803079094065
243,0.026743675657916743,0.0,0.030914663181440902
244,0.027375394830846757,0.0,0.03090804393603252
245,0.02699497310237091,0.0,0.03091255261272798
246,0.027280741356809544,0.0,0.030901483453889038
247,0.026921797159851952,0.0,0.03090908408811596
248,0.026832700718610127,0.0,0.030898117413729696
249,0.026586604998120048,0.0,0.030883274403796845
250,0.026760197118742834,0.0,0.030873446216100418
251,0.0267920465432789,0.0,0.030879894276801975
252,0.02687557535366435,0.0,0.030891712733085646
253,0.02699575737486248,0.0,0.03088456438378196
254,0.027006761305335657,0.0,0.03090142965954609
255,0.02682606923317683,0.0,0.030914897452854792
256,0.02690957693851664,0.0,0.030919323604246436
257,0.027050975331144866,0.0,0.030924946153205346
258,0.026701435759416997,0.0,0.030932452589642508
259,0.027085985634041083,0.0,0.03092045494907774
260,0.026868108619923847,0.0,0.030908581211118343
261,0.02690612595332955,0.0,0.030909032160943675
262,0.026880334457284116,0.0,0.030902828001098098
263,0.027022392692565827,0.0,0.030897974993738524
264,0.02677290429845718,0.0,0.030910296669448722
265,0.02696496685610976,0.0,0.030935819137836593
266,0.027142836765261483,0.0,0.030945632555476093
267,0.027031419398730456,0.0,0.030947355131838612
268,0.027100302474140966,0.0,0.03094562317130612
269,0.02710610032356694,0.0,0.03092349436835355
270,0.026932264397644755,0.0,0.030923445116459742
271,0.027106064504651726,0.0,0.030935266359912488
272,0.026979078680895507,0.0,0.030908261650865933
273,0.026743381506048772,0.0,0.030909309171928176
274,0.026934979201869803,0.0,0.030902278097815754
275,0.026937495571553723,0.0,0.03090982855292341
276,0.026768276382959602,0.0,0.030925331957524213
277,0.02702689443948805,0.0,0.03091705666119106
278,0.02711968096125189,0.0,0.030933370405317837
279,0.027002546218095665,0.0,0.03093114703022671
280,0.027171032968604337,0.0,0.030939975171721965
281,0.026810602232977723,0.0,0.030944412911547512
282,0.026874771900627318,0.0,0.030947566228532033
283,0.02708475524232874,0.0,0.030942966354773657
284,0.027082010735006108,0.0,0.030932174350360657
285,0.026987818269352565,0.0,0.03092243116139131
286,0.026805782872698504,0.0,0.030915256151528417
287,0.027140992235525657,0.0,0.03091594082505432
288,0.02698182101793396,0.0,0.03092921441895391
289,0.026858337747871216,0.0,0.030932504697930813
290,0.02717909428860139,0.0,0.03094923091081556
291,0.02717937962735973,0.0,0.030932550091976915
292,0.027050733152617756,0.0,0.030930212828125137
293,0.026817358261615857,0.0,0.030922144483460128
294,0.02710975227783757,0.0,0.03095026328098338
295,0.02707089180507399,0.0,0.03095329540413809
296,0.026914274414613006,0.0,0.030943433065647834
297,0.026855497036366516,0.0,0.03095757878626798
298,0.026955463110391056,0.0,0.030952880442360848
299,0.026904740374495528,0.0,0.030953543069809242
