iteration,mean_reward,clip_ratio,eval_profit
0,-0.00025670128011592,0.002962962962962963,0.0026452915259799503
1,0.0015812586198374642,0.002962962962962963,0.006520804202287156
2,0.000772061175041405,0.0016666666666666668,0.011732112236156906
3,0.002227064803717632,0.0025925925925925925,0.016349001925003593
4,0.0027247602587426854,0.0024074074074074076,0.021234205281119585
5,0.004813458171450738,0.0022222222222222222,0.024542970287568504
6,0.004621987965346994,0.0024074074074074076,0.026887570692661854
7,0.0051165256966951775,0.002777777777777778,0.02799654860710104
8,0.0060286002194900185,0.001851851851851852,0.029862477909066557
9,0.006740015808653514,0.0016666666666666668,0.030406458669011444
10,0.008339052384566857,0.000925925925925926,0.030677892233000086
11,0.007866898018147609,0.0012962962962962963,0.030198445693903272
12,0.008131147934370557,0.0007407407407407407,0.03250095815562132
13,0.009475036929523981,0.001851851851851852,0.03355796607997547
14,0.009567962412660605,0.0025925925925925925,0.033843413201388665
15,0.010389187949184813,0.0012962962962962963,0.03421438795347772
16,0.011836241384261799,0.001851851851851852,0.03434563248712025
17,0.010570309626176631,0.0011111111111111111,0.03443129852955413
18,0.010707229075281282,0.001851851851851852,0.03471037080499988
19,0.010871966203501744,0.001851851851851852,0.03473788126919988
20,0.012781450820753042,0.002037037037037037,0.034853590772561914
21,0.01202508401116513,0.002037037037037037,0.034859918518415516
22,0.014347600345151701,0.0014814814814814814,0.03479598146435369
23,0.013886656440966493,0.002037037037037037,0.034933273231946504
24,0.0134881865748279,0.0014814814814814814,0.03504696622225472
25,0.012911304771458219,0.0012962962962962963,0.035101297459541804
26,0.014253586998107064,0.002037037037037037,0.03518995818613329
27,0.01465217627095323,0.0024074074074074076,0.0351898852184773
28,0.014491468232853091,0.0014814814814814814,0.035318463464237955
29,0.014594741518552863,0.0007407407407407407,0.035323728117956754
30,0.0146217333808014,0.0025925925925925925,0.0353177047395277
31,0.015934718922417327,0.002037037037037037,0.035446635024887645
32,0.014841799302051364,0.0012962962962962963,0.03543747172416578
33,0.0162646216104002,0.0014814814814814814,0.035489282041457085
34,0.01740772323398793,0.0007407407407407407,0.03546588493104901
35,0.01544409898748261,0.002037037037037037,0.03541516456298291
36,0.016712416023616145,0.000925925925925926,0.035547600578891725
37,0.016275915131925053,0.0011111111111111111,0.03561525901654149
38,0.01828427336949448,0.0014814814814814814,0.035535078484634317
39,0.01790958713668776,0.001851851851851852,0.0357082572291536
40,0.01768517435472143,0.0011111111111111111,0.03562540752852076
41,0.01737280612520162,0.0014814814814814814,0.03577234379911569
42,0.020246401566963224,0.0007407407407407407,0.03563649253524173
43,0.019016319045546126,0.0011111111111111111,0.0355787293365387
44,0.01841120153359602,0.0,0.03545936705108233
45,0.01985726404287775,0.0014814814814814814,0.03545865745580877
46,0.018472842205445417,0.0011111111111111111,0.03542451812989627
47,0.019135744989750555,0.0016666666666666668,0.03542075774268654
48,0.01996666088526491,0.0011111111111111111,0.03545947838561789
49,0.02023904408314835,0.0007407407407407407,0.03554213228605218
50,0.020416331874949248,0.0005555555555555556,0.03546678814956849
51,0.019627300582901623,0.000925925925925926,0.03541378567237794
52,0.019909699389041823,0.0005555555555555556,0.03542798112393454
53,0.02121956240566903,0.0011111111111111111,0.0354881255250829
54,0.0198516848243967,0.000925925925925926,0.03546268743967535
55,0.019874977712977304,0.0007407407407407407,0.03541611525560275
56,0.020501715129743553,0.0011111111111111111,0.035408773451201074
57,0.020253001326722475,0.0005555555555555556,0.03542017125752387
58,0.02032863464755014,0.0007407407407407407,0.03554607188450323
59,0.020479990561637105,0.0012962962962962963,0.03547312761666289
60,0.02070595703008053,0.0011111111111111111,0.035467353616170164
61,0.01969312259415926,0.0007407407407407407,0.035543386168799845
62,0.02088048453307107,0.0014814814814814814,0.03550868654357783
63,0.020226012244296473,0.00037037037037037035,0.03556497324363799
64,0.020834681579982608,0.000925925925925926,0.03536718038936417
65,0.020469248985374534,0.0007407407407407407,0.035339834932980735
66,0.021567668746673353,0.0005555555555555556,0.035262054436047775
67,0.020467797948640835,0.00018518518518518518,0.035202830398574525
68,0.021036582082762954,0.0012962962962962963,0.03514051288666593
69,0.02194162904093532,0.0007407407407407407,0.03516516770141714
70,0.02157770621953898,0.00037037037037037035,0.035161123573419946
71,0.022048868805322367,0.0007407407407407407,0.03509567902750395
72,0.0221835797279159,0.0005555555555555556,0.035256588387990305
73,0.022116470464968174,0.0005555555555555556,0.03520668061870181
74,0.022801177918064623,0.0005555555555555556,0.03538613900899165
75,0.021780842287532874,0.0,0.03548319385210322
76,0.02143356152195427,0.000925925925925926,0.03550821434320081
77,0.02223811060446967,0.000925925925925926,0.03538997317137292
78,0.022408542518679065,0.0007407407407407407,0.035464305711733396
79,0.022256105982018645,0.0,0.03543293920209507
80,0.022160344341136187,0.00037037037037037035,0.03552277891183428
81,0.022385409696135842,0.00037037037037037035,0.035545053193771374
82,0.021267545528880313,0.00037037037037037035,0.035483884524959264
83,0.02217067517060165,0.00018518518518518518,0.035458800950770385
84,0.02282123476960915,0.0005555555555555556,0.03547334644723867
85,0.023018051213866332,0.00018518518518518518,0.035418995882599245
