iteration,mean_reward,clip_ratio,eval_profit
0,-0.011991582765234435,0.0024074074074074076,-0.0509836817010989
1,-0.010231894769097503,0.003148148148148148,-0.05135387839337438
2,-0.008294396914951619,0.0033333333333333335,-0.04876514271920926
3,-0.008057109137905924,0.0024074074074074076,-0.03181052077290953
4,-0.007760249924201886,0.002777777777777778,-0.016108444095786927
5,-0.006729790883584701,0.000925925925925926,-0.004994496133620498
6,-0.005559904675875393,0.0014814814814814814,-0.0021472282537510026
7,-0.004869375311770585,0.0012962962962962963,-0.0007548083742387897
8,-0.0014991371562023004,0.002037037037037037,-0.0005831702864649426
9,-0.002920956202898714,0.001851851851851852,-0.0010032748672139425
10,-0.0019771267573106036,0.0014814814814814814,-0.0006494926309721448
11,-0.0017982277101825806,0.0024074074074074076,-0.0009191891583519693
12,-0.0016429139044357595,0.0016666666666666668,-0.0010935844565062214
13,-0.00024990471199049636,0.0012962962962962963,-0.001448526821941885
14,-2.0521071176540785e-05,0.0011111111111111111,-0.001814399184671454
15,0.0011799996032492664,0.0011111111111111111,-0.0020991040067401103
16,-0.000876392121894673,0.0011111111111111111,-0.002315813415258298
17,0.0011599179218220353,0.0005555555555555556,-0.0023376286093712904
18,0.002483710718474311,0.0016666666666666668,-0.002117733620548669
19,0.0012306158685156867,0.0011111111111111111,-0.0018482573041012685
20,0.003336730572150294,0.00037037037037037035,-0.0017797439716470017
21,0.0020960179815139065,0.0005555555555555556,-0.0018424200974494999
22,0.0027215013644527396,0.0007407407407407407,-0.0018459551058099112
23,0.006212951921270203,0.00018518518518518518,-0.0021378315928824772
24,0.0047089307000626485,0.0016666666666666668,-0.0019325488719392453
25,0.004207889778785496,0.0005555555555555556,-0.0017223769017675294
26,0.004835698537229115,0.00037037037037037035,-0.0018163493704684728
27,0.00551544212890876,0.00037037037037037035,-0.001738190766647389
28,0.005176738367590095,0.0007407407407407407,-0.0017913012660491793
29,0.00670700885151022,0.0005555555555555556,-0.0018677745563766557
30,0.006713058292463878,0.0005555555555555556,-0.001719647578897151
31,0.008531820257547772,0.0007407407407407407,-0.00165049837462001
32,0.0060266537570238836,0.00018518518518518518,-0.0016870116756494652
33,0.009078249539985971,0.00018518518518518518,-0.0019210013561019148
34,0.008870401692989267,0.00037037037037037035,-0.0017753977797735666
35,0.009152845642472195,0.00037037037037037035,-0.00156512183615761
36,0.007278660797226954,0.0,-0.001596652659085944
37,0.008158137318232584,0.00018518518518518518,-0.0014860649985949787
38,0.009952325958407908,0.00018518518518518518,-0.001481097843048029
39,0.008497808574805097,0.0,-0.0014238040339378541
40,0.010452610279397841,0.00037037037037037035,-0.0014556089313191216
41,0.008986948653952295,0.0005555555555555556,-0.0013201107804146936
42,0.0101445331035545,0.0,-0.0012546140768365304
43,0.010937569859365169,0.0,-0.00115319768022762
44,0.010454041741185085,0.0005555555555555556,-0.0009570138894578461
45,0.00995654844554617,0.00018518518518518518,-0.0009955467924565
46,0.010998980547238784,0.0,-0.0009701581157712829
47,0.009358361726280249,0.0,-0.0009793347145192269
48,0.00978204934498357,0.00018518518518518518,-0.0010214959083499327
49,0.012261808608481372,0.0,-0.0009325388677741508
50,0.011725355735161166,0.0,-0.0009525688878256858
51,0.01142642316157349,0.0,-0.0010488608663636204
52,0.011511383177739148,0.0,-0.0011065602880268718
53,0.011253905414496492,0.0,-0.0010759917983124666
54,0.01135014239091679,0.0,-0.001076072735035046
55,0.012095162163112653,0.00018518518518518518,-0.001065814142929979
56,0.010884928427504183,0.0,-0.001078286406137888
57,0.01241964355468196,0.0,-0.0011048091159052394
58,0.01269556570130048,0.0,-0.001052534401224411
59,0.01301884674829513,0.0,-0.0010808694359159756
60,0.012259749039957898,0.0,-0.0009803993011619433
61,0.01262091748466299,0.0,-0.0010046401732498541
62,0.013707569997103883,0.0,-0.0009944757364978856
63,0.011528676701382459,0.0,-0.0010679225331472009
64,0.012426057882453122,0.0,-0.0010399511991097514
65,0.013308224119640848,0.0,-0.0010190133139250488
66,0.013977764935249043,0.0,-0.0010063824251075743
67,0.01377528136179017,0.0,-0.000992052129864073
68,0.013517532179882021,0.0,-0.0009594586844237479
69,0.015148515114686466,0.0,-0.0009790056237433448
70,0.013336248946279187,0.0,-0.0009192399434606653
71,0.013359250158395985,0.0,-0.0009230838476187307
72,0.014477393046607343,0.0,-0.0008860827507059456
73,0.014328940167820263,0.0,-0.0008884430433183751
74,0.01355153937997108,0.0,-0.0008570165908916923
75,0.013711571560292644,0.0,-0.0009447201756401085
76,0.01462839838504469,0.0,-0.0009152499636606473
77,0.012786677676921075,0.0,-0.0009151961980378894
78,0.015492035357047082,0.0,-0.0010350519652234668
79,0.013785279818022212,0.00018518518518518518,-0.0009479781003169555
80,0.014210786100737328,0.0,-0.0009110208268675352
81,0.015142397033789416,0.0,-0.0011374993665051374
82,0.01375104565766585,0.0,-0.001167028042777175
83,0.01460450511251148,0.0,-0.001267878947582743
84,0.013685700910908837,0.0,-0.0011620620720145332
85,0.015071721641890133,0.0,-0.0011521441938852643
86,0.014127251304171124,0.0,-0.001247657283366579
87,0.01525057357194876,0.0,-0.001177696536296525
88,0.014867233205686042,0.0,-0.0011531949337769984
89,0.01544899898141653,0.0,-0.0010673817040883602
90,0.014156531525886449,0.0,-0.0010407349970320426
91,0.015268341537257105,0.0,-0.0010309896173243795
92,0.014588452629694633,0.0,-0.0009285951345116965
93,0.015220249264271922,0.0,-0.0009172260289423306
94,0.014484652508914595,0.0,-0.0007260519151390402
95,0.015696940796705014,0.0,-0.0005753751558217745
96,0.015241698563799767,0.0,-0.00042917890400238803
97,0.016070402202082792,0.0,-0.000285466145857972
98,0.01636752145261876,0.0,-0.00025799294662198806
99,0.015778638022786996,0.0,-0.0002948131813509306
100,0.01634890358195237,0.0,-0.0003862011805547113
101,0.01634056179490898,0.0,-0.00032058675858906535
102,0.01622039698108004,0.0,-0.00020761428697423938
103,0.015403571057999346,0.0,6.409117881456261e-05
104,0.0159059241112106,0.0,-9.860979502770212e-07
105,0.015600823470725684,0.0,-0.00025177352308037134
106,0.016096919532272703,0.0,-0.00016010842449221707
107,0.01598096953701113,0.0,0.00011379096654709486
108,0.015941781241911826,0.0,2.8493276559340434e-05
109,0.01629319930051476,0.0,0.00010833276736378165
110,0.016467172266112492,0.0,0.00030470582238974805
111,0.016107794305502257,0.0,0.0003994231590321614
112,0.015608738819827144,0.0,0.0004397010058095317
113,0.01666192776952726,0.0,0.0005371568586499998
114,0.016778137199089656,0.0,0.000529687415687249
115,0.01716581285970333,0.0,0.0005222453259383467
116,0.016419870315467145,0.0,0.0006646027429393329
117,0.016804198151081997,0.0,0.00060191893861773
118,0.016343656189263336,0.0,0.000566851354060435
119,0.016846407350526078,0.0,0.0004892064122828553
120,0.017530738672929036,0.0,0.00048119131823680183
121,0.017346882469310102,0.0,0.00040568181061858367
122,0.017315498803207117,0.0,0.0003225207823270246
123,0.017085867080306783,0.0,0.00025355898096319124
124,0.01765464033492138,0.0,0.0003185680575520161
125,0.017790905936172028,0.0,0.00016379538738309826
126,0.01731616109202869,0.0,0.00011459810901162071
127,0.017064855247229036,0.0,0.00011104892778808389
128,0.017944993334439528,0.0,0.00014451039636398388
129,0.017365001229880068,0.0,0.0001417467618019608
130,0.01803620553309203,0.0,0.0001299747029647861
131,0.01726972007243235,0.0,0.0001525032835263786
132,0.0188337651254817,0.0,-4.873687216983802e-05
133,0.018361101274806904,0.0,4.377427376531828e-05
134,0.017859524810081837,0.0,0.00013710478707296174
135,0.018177179147841067,0.0,3.8627341853040465e-05
136,0.017545233016363935,0.0,-1.8961678347218305e-05
137,0.0180140887976321,0.0,-3.2457960460093027e-06
138,0.018771682822158922,0.0,-0.0001949245199672358
139,0.017954471414948783,0.0,-0.00018079051464846844
140,0.017970395012870573,0.0,-0.00011263572630138325
141,0.018409754578006633,0.0,-0.00012022733658184607
142,0.01888293254954086,0.0,-9.004587238500492e-05
143,0.018093105710640267,0.0,-6.245993858744354e-06
144,0.0179685368126506,0.0,-8.482919692880544e-06
145,0.01891537049615221,0.0,-6.163100709322865e-05
